transaction_id,transaction_date,customer_id,product_id,category,quantity,unit_price,total_amount,discount_applied,payment_method,store_location,salesperson_id,profit,profit_margin_pct,data_quality_flag,is_outlier
10194,2024-04-04,964,P208,Books,3,1543.4,4398.69,5.0,Debit Card,Store A (Mumbai),EMP027,2098.48,47.71,CLEAN,0
10195,2024-01-06,1106,P324,Clothing,3,4797.84,14393.52,0.0,Net Banking,Store B (Delhi),EMP032,5386.83,37.43,CLEAN,0
10196,2024-01-09,1261,P326,Electronics,2,144874.31,289748.62,0.0,Cash,Online,ONLINE,163141.0,56.3,CLEAN,1
10197,2024-04-09,798,P082,Electronics,2,82814.54,165629.08,0.0,Debit Card,Online,ONLINE,69160.02,41.76,CLEAN,1
10198,2024-06-04,1841,P304,Food,6,142.58,769.93,10.0,Debit Card,Store B (Delhi),EMP019,293.98,38.18,NEEDS_VALIDATION,0
10199,2024-05-16,1994,P284,Food,10,66.14,628.33,5.0,Net Banking,Store A (Mumbai),EMP025,223.44,35.56,CLEAN,0
10200,2024-02-22,820,P086,Home & Garden,2,6837.13,13674.26,0.0,Debit Card,Store C (Bangalore),EMP029,8101.2,59.24,CLEAN,0
10201,2024-01-19,2224,P393,Clothing,2,776.48,1552.96,0.0,Credit Card,Online,ONLINE,643.1,41.41,CLEAN,0
10202,2024-03-17,2310,P180,Food,5,361.99,1719.45,5.0,Net Banking,Online,ONLINE,660.01,38.39,CLEAN,0
10203,2024-01-12,1356,P132,Clothing,4,824.3,3297.2,0.0,Cash,Store A (Mumbai),EMP030,1087.92,33.0,CLEAN,0
10204,2024-06-10,163,P135,Food,9,790.07,6399.57,10.0,UPI,Store A (Mumbai),EMP036,2314.82,36.17,CLEAN,0
10205,2024-05-18,346,P220,Clothing,4,4104.42,16417.68,0.0,Debit Card,Store A (Mumbai),EMP038,5349.92,32.59,CLEAN,0
10206,2024-04-29,585,P290,Books,3,1107.17,3321.51,0.0,UPI,Store A (Mumbai),EMP023,1021.92,30.77,CLEAN,0
10207,2024-01-02,2322,P071,Electronics,1,104682.0,94213.8,10.0,UPI,Store B (Delhi),EMP031,46970.3,49.86,CLEAN,1
10208,2024-05-29,2466,P314,Electronics,2,31734.02,60294.64,5.0,UPI,Store C (Bangalore),EMP027,32611.96,54.09,CLEAN,0
10209,2024-04-03,475,P151,Electronics,1,89046.07,84593.77,5.0,Debit Card,Online,ONLINE,47034.2,55.6,CLEAN,1
10210,2024-06-25,392,P202,Home & Garden,2,7112.07,14224.14,0.0,UPI,Online,ONLINE,5181.76,36.43,CLEAN,0
10211,2024-01-06,1103,P279,Home & Garden,3,5490.09,16470.27,0.0,Credit Card,Online,ONLINE,9227.22,56.02,CLEAN,0
10212,2024-06-03,1575,P139,Books,3,177.25,505.16,5.0,Credit Card,Store A (Mumbai),EMP039,198.59,39.31,CLEAN,0
10213,2024-02-13,215,P314,Electronics,1,31734.02,28560.62,10.0,Debit Card,Store C (Bangalore),EMP026,15447.77,54.09,CLEAN,0
10214,2024-06-20,131,P010,Electronics,2,115216.27,230432.54,0.0,Net Banking,Store A (Mumbai),EMP001,116137.12,50.4,CLEAN,1
10215,2024-03-02,1875,P150,Electronics,2,99365.66,198731.32,0.0,Debit Card,Store C (Bangalore),EMP013,87472.94,44.02,CLEAN,1
10216,2024-06-11,1524,P053,Electronics,1,129624.85,110181.12,15.0,Debit Card,Online,ONLINE,55995.99,50.82,CLEAN,1
10217,2024-04-12,378,P258,Food,5,700.83,2978.53,15.0,Cash,Store B (Delhi),EMP002,1634.21,54.87,CLEAN,0
10218,2024-03-22,339,P268,Books,2,1605.44,3210.88,0.0,Debit Card,Store B (Delhi),EMP035,1037.92,32.33,CLEAN,0
10219,2024-02-10,310,P154,Clothing,2,1630.85,3261.7,0.0,Credit Card,Store C (Bangalore),EMP034,1171.32,35.91,CLEAN,0
10220,2024-02-07,1298,P168,Food,4,858.82,3435.28,0.0,Debit Card,Online,ONLINE,1601.4,46.62,CLEAN,0
10221,2024-01-22,1317,P002,Electronics,2,49827.23,84706.29,15.0,Debit Card,Online,ONLINE,48082.6,56.76,CLEAN,1
10222,2024-02-27,82,P295,Clothing,2,4915.01,9830.02,0.0,Credit Card,Store B (Delhi),EMP014,4658.44,47.39,CLEAN,0
10223,2024-06-02,2217,P102,Electronics,1,62486.48,59362.16,5.0,Net Banking,Online,ONLINE,29985.37,50.51,CLEAN,0
10224,2024-04-06,1506,P397,Clothing,1,1000.95,1000.95,0.0,UPI,Store B (Delhi),EMP019,335.57,33.53,CLEAN,0
10225,2024-05-18,1340,P248,Clothing,2,635.93,1271.86,0.0,Credit Card,Store B (Delhi),EMP033,599.44,47.13,CLEAN,0
10226,2024-03-01,1876,P378,Electronics,1,37655.58,35772.8,5.0,Debit Card,Store B (Delhi),EMP017,19816.43,55.4,CLEAN,0
10227,2024-02-10,1,P137,Home & Garden,3,1735.54,5206.62,0.0,Net Banking,Store C (Bangalore),EMP021,2440.11,46.87,CLEAN,0
10228,2024-04-18,334,P334,Home & Garden,5,5070.36,25351.8,0.0,UPI,Store B (Delhi),EMP019,8038.2,31.71,CLEAN,0
10229,2024-01-05,1043,P253,Clothing,1,399.4,399.4,0.0,Cash,Store C (Bangalore),EMP006,224.08,56.1,CLEAN,0
10230,2024-04-28,153,P201,Electronics,2,47082.94,94165.88,0.0,UPI,Online,ONLINE,56055.12,59.53,CLEAN,1
10231,2024-02-18,1775,P045,Electronics,2,51531.58,103063.16,0.0,Cash,Store A (Mumbai),EMP017,55099.96,53.46,CLEAN,1
10232,2024-06-05,350,P297,Clothing,2,3540.57,7081.14,0.0,Debit Card,Store A (Mumbai),EMP047,2136.82,30.18,CLEAN,0
10233,2024-05-22,2092,P384,Electronics,2,46511.12,93022.24,0.0,UPI,Store B (Delhi),EMP034,43578.1,46.85,CLEAN,1
10234,2024-02-03,2108,P132,Clothing,1,824.3,783.08,5.0,UPI,Store A (Mumbai),EMP031,258.38,33.0,CLEAN,0
10235,2024-01-27,479,P255,Electronics,1,82125.4,78019.13,5.0,Net Banking,Store A (Mumbai),EMP017,25470.42,32.65,CLEAN,0
10236,2024-02-13,2384,P062,Home & Garden,4,7097.7,25551.72,10.0,Cash,Store A (Mumbai),EMP010,11272.5,44.12,CLEAN,0
10237,2024-02-28,2050,P057,Clothing,2,4149.47,8298.94,0.0,Net Banking,Online,ONLINE,4669.02,56.26,CLEAN,0
10238,2024-03-30,2466,P123,Clothing,2,4174.87,7097.28,15.0,Credit Card,Store B (Delhi),EMP018,2867.1,40.4,CLEAN,0
10239,2024-04-24,1848,P069,Clothing,3,4862.27,14586.81,0.0,Net Banking,Store B (Delhi),EMP031,7333.68,50.28,CLEAN,0
10240,2024-02-24,1096,P260,Clothing,4,1414.73,5375.97,5.0,Net Banking,Online,ONLINE,2555.2,47.53,CLEAN,0
10241,2024-04-12,329,P244,Books,4,1494.28,5379.41,10.0,Cash,Store C (Bangalore),EMP003,3156.12,58.67,CLEAN,0
10242,2024-03-08,892,P197,Clothing,4,4219.26,14345.48,15.0,Cash,Store A (Mumbai),EMP011,7747.68,54.01,CLEAN,0
10243,2024-01-10,131,P206,Clothing,1,3652.98,3652.98,0.0,UPI,Store B (Delhi),EMP005,1171.64,32.07,CLEAN,0
10244,2024-04-04,478,P051,Books,3,1793.92,5112.67,5.0,Debit Card,Online,ONLINE,2322.89,45.43,CLEAN,0
10245,2024-06-25,882,P291,Food,3,378.1,1134.3,0.0,Debit Card,Online,ONLINE,505.8,44.59,CLEAN,0
10246,2024-04-25,350,P245,Electronics,2,141279.16,254302.49,10.0,Credit Card,Store A (Mumbai),EMP023,88246.89,34.7,CLEAN,1
10247,2024-03-03,392,P205,Home & Garden,1,7083.13,6728.97,5.0,UPI,Store C (Bangalore),EMP024,3224.77,47.92,CLEAN,0
10248,2024-01-18,1783,P148,Food,4,91.01,364.04,0.0,UPI,Store A (Mumbai),EMP001,179.76,49.38,CLEAN,0
10249,2024-02-27,2154,P117,Home & Garden,4,723.24,2892.96,0.0,Credit Card,Online,ONLINE,929.24,32.12,CLEAN,0
10250,2024-02-17,1959,P352,Home & Garden,1,1519.52,1367.57,10.0,Cash,Online,ONLINE,702.07,51.34,CLEAN,0
10251,2024-02-25,2098,P266,Clothing,4,2635.84,10543.36,0.0,Debit Card,Store B (Delhi),EMP012,6135.96,58.2,CLEAN,0
10252,2024-03-17,1887,P069,Clothing,2,4862.27,8752.09,10.0,Cash,Store A (Mumbai),EMP038,4400.21,50.28,CLEAN,0
10253,2024-04-20,829,P081,Electronics,2,72703.47,138136.59,5.0,Net Banking,Store C (Bangalore),EMP044,73323.79,53.08,CLEAN,1
10254,2024-03-31,2075,P030,Home & Garden,2,201.08,402.16,0.0,Cash,Store C (Bangalore),EMP048,216.02,53.71,CLEAN,0
10255,2024-03-08,2390,P374,Food,2,54.88,93.3,15.0,UPI,Store C (Bangalore),EMP044,30.01,32.16,CLEAN,0
10256,2024-05-23,186,P052,Food,4,256.36,922.9,10.0,Debit Card,Store A (Mumbai),EMP050,527.36,57.14,CLEAN,0
10257,2024-04-22,1801,P317,Home & Garden,3,5335.91,15207.34,5.0,Credit Card,Store A (Mumbai),EMP031,8900.26,58.53,CLEAN,0
10258,2024-04-14,2048,P086,Home & Garden,2,6837.13,12990.55,5.0,UPI,Store B (Delhi),EMP004,7696.14,59.24,CLEAN,0
10259,2024-04-06,2133,P312,Books,3,920.24,2622.68,5.0,Cash,Store C (Bangalore),EMP004,990.77,37.78,CLEAN,0
10260,2024-06-10,1775,P335,Clothing,1,3901.1,3901.1,0.0,Net Banking,Store C (Bangalore),EMP013,1542.09,39.53,CLEAN,0
10261,2024-02-25,131,P025,Electronics,1,109621.89,104140.8,5.0,UPI,Store C (Bangalore),EMP036,41514.0,39.86,CLEAN,1
10262,2024-02-11,587,P381,Home & Garden,2,427.5,812.25,5.0,Net Banking,Online,ONLINE,387.52,47.71,CLEAN,0
10263,2024-06-06,199,P015,Food,6,604.24,3625.44,0.0,Net Banking,Online,ONLINE,1729.02,47.69,CLEAN,0
10264,2024-01-16,2275,P112,Clothing,1,2287.3,2172.94,5.0,Cash,Store C (Bangalore),EMP040,965.32,44.42,CLEAN,0
10265,2024-05-08,1971,P190,Food,1,696.91,627.22,10.0,UPI,Store A (Mumbai),EMP010,231.79,36.96,CLEAN,0
10266,2024-06-17,1482,P081,Electronics,2,72703.47,145406.94,0.0,Debit Card,Store A (Mumbai),EMP032,77182.94,53.08,CLEAN,1
10267,2024-02-04,1240,P341,Home & Garden,5,7087.98,35439.9,0.0,UPI,Store A (Mumbai),EMP042,11642.0,32.85,CLEAN,0
10268,2024-06-03,1669,P272,Books,2,1032.02,1857.64,10.0,Credit Card,Store A (Mumbai),EMP046,682.61,36.75,CLEAN,0
10269,2024-03-11,2379,P142,Clothing,3,1853.88,4727.39,15.0,Debit Card,Store C (Bangalore),EMP027,1613.67,34.13,CLEAN,0
10270,2024-06-24,1603,P055,Books,3,307.49,922.47,0.0,Net Banking,Store A (Mumbai),EMP013,520.26,56.4,CLEAN,0
10271,2024-05-28,1678,P367,Clothing,3,2010.58,6031.74,0.0,Credit Card,Store B (Delhi),EMP010,3281.82,54.41,CLEAN,0
10272,2024-04-21,1979,P023,Electronics,2,139921.61,251858.9,10.0,UPI,Store A (Mumbai),EMP049,109373.29,43.43,CLEAN,1
10273,2024-02-01,694,P214,Home & Garden,6,3487.8,20926.8,0.0,Cash,Store C (Bangalore),EMP029,12320.22,58.87,CLEAN,0
10274,2024-06-06,1215,P190,Food,1,696.91,696.91,0.0,Credit Card,Store A (Mumbai),EMP030,257.55,36.96,CLEAN,0
10275,2024-01-07,2149,P344,Food,1,928.26,789.02,15.0,Credit Card,Online,ONLINE,238.78,30.26,CLEAN,0
10276,2024-06-08,1819,P012,Food,8,751.99,5715.12,5.0,Net Banking,Store C (Bangalore),EMP033,3052.16,53.4,CLEAN,0
10277,2024-04-29,171,P273,Books,2,1333.67,2400.61,10.0,Net Banking,Store B (Delhi),EMP005,858.56,35.76,CLEAN,0
10278,2024-02-22,834,P026,Electronics,1,94661.41,94661.41,0.0,Credit Card,Store B (Delhi),EMP002,41594.0,43.94,CLEAN,1
10279,2024-05-18,1729,P327,Books,3,1015.98,3047.94,0.0,Net Banking,Online,ONLINE,1068.39,35.05,CLEAN,0
10280,2024-03-12,575,P315,Clothing,4,2549.9,10199.6,0.0,Net Banking,Online,ONLINE,5498.52,53.91,CLEAN,0
10281,2024-01-13,295,P030,Home & Garden,1,201.08,191.03,5.0,Debit Card,Store B (Delhi),EMP009,102.61,53.71,CLEAN,0
10282,2024-03-29,1624,P337,Electronics,2,18556.01,33400.82,10.0,Net Banking,Store B (Delhi),EMP026,13458.11,40.29,CLEAN,0
10283,2024-02-11,120,P351,Home & Garden,6,1628.07,9768.42,0.0,UPI,Store A (Mumbai),EMP019,4791.12,49.05,CLEAN,0
10284,2024-05-11,1506,P301,Clothing,4,3865.59,15462.36,0.0,Net Banking,Online,ONLINE,9033.88,58.42,CLEAN,0
10285,2024-02-25,478,P012,Food,3,751.99,2255.97,0.0,Net Banking,Online,ONLINE,1204.8,53.4,CLEAN,0
10286,2024-03-05,2480,P335,Clothing,4,3901.1,15604.4,0.0,Credit Card,Online,ONLINE,6168.36,39.53,CLEAN,0
10287,2024-01-26,1332,P209,Food,9,549.02,3705.88,25.0,Credit Card,Online,ONLINE,1543.86,41.66,CLEAN,0
10288,2024-01-06,1386,P318,Electronics,1,113521.61,113521.61,0.0,Credit Card,Online,ONLINE,62995.64,55.49,CLEAN,1
10289,2024-04-14,2320,P116,Home & Garden,5,5411.04,24349.68,10.0,Cash,Store B (Delhi),EMP021,9705.83,39.86,CLEAN,0
10290,2024-01-04,2265,P365,Home & Garden,2,7727.83,13910.09,10.0,Debit Card,Store A (Mumbai),EMP007,5664.42,40.72,CLEAN,0
10291,2024-03-31,346,P172,Clothing,2,575.62,1151.24,0.0,Debit Card,Online,ONLINE,515.28,44.76,CLEAN,0
10292,2024-06-30,753,P176,Books,4,666.56,2399.62,10.0,UPI,Store C (Bangalore),EMP022,732.85,30.54,CLEAN,0
10293,2024-01-06,625,P134,Books,1,1446.11,1373.8,5.0,Credit Card,Store B (Delhi),EMP037,757.92,55.17,CLEAN,0
10294,2024-04-22,2224,P118,Home & Garden,6,7304.32,39443.33,10.0,Credit Card,Store C (Bangalore),EMP031,18749.61,47.54,CLEAN,0
10295,2024-05-25,1881,P285,Books,4,738.54,2954.16,0.0,Net Banking,Online,ONLINE,1138.16,38.53,CLEAN,0
10296,2024-06-22,1729,P390,Home & Garden,5,2580.46,12902.3,0.0,UPI,Store A (Mumbai),EMP012,6719.85,52.08,CLEAN,0
10297,2024-06-15,2309,P017,Clothing,2,2078.55,3741.39,10.0,Net Banking,Store C (Bangalore),EMP011,1516.79,40.54,CLEAN,0
10298,2024-04-09,1162,P305,Electronics,1,79903.83,79903.83,0.0,Credit Card,Store B (Delhi),EMP040,35356.72,44.25,CLEAN,1
10299,2024-06-16,279,P099,Clothing,2,1365.28,2594.03,5.0,Net Banking,Store B (Delhi),EMP032,1320.58,50.91,CLEAN,0
10300,2024-05-29,750,P077,Electronics,1,140321.04,140321.04,0.0,Net Banking,Store C (Bangalore),EMP050,47062.61,33.54,CLEAN,1
10301,2024-02-05,1560,P290,Books,4,1107.17,4207.25,5.0,Credit Card,Online,ONLINE,1294.43,30.77,CLEAN,0
10302,2024-04-19,1570,P199,Clothing,1,4247.3,4034.94,5.0,Debit Card,Store C (Bangalore),EMP048,1266.96,31.4,CLEAN,0
10303,2024-01-09,338,P020,Home & Garden,3,5389.65,16168.95,0.0,Debit Card,Store A (Mumbai),EMP007,9634.95,59.59,CLEAN,0
10304,2024-05-11,2262,P255,Electronics,1,82125.4,73912.86,10.0,UPI,Online,ONLINE,24129.87,32.65,CLEAN,0
10305,2024-02-17,1488,P088,Electronics,2,7636.87,15273.74,0.0,Net Banking,Store A (Mumbai),EMP005,6113.76,40.03,CLEAN,0
10306,2024-04-13,1008,P012,Food,7,751.99,5263.93,0.0,UPI,Online,ONLINE,2811.2,53.4,CLEAN,0
10307,2024-04-28,1210,P310,Home & Garden,3,3899.26,11112.89,5.0,Net Banking,Store A (Mumbai),EMP013,6294.99,56.65,CLEAN,0
10308,2024-05-26,870,P066,Electronics,2,118574.68,213434.42,10.0,Net Banking,Store B (Delhi),EMP050,64188.54,30.07,CLEAN,1
10309,2024-06-23,1960,P300,Clothing,1,1699.25,1614.29,5.0,Net Banking,Store C (Bangalore),EMP002,946.1,58.61,CLEAN,0
10310,2024-03-10,2398,P148,Food,7,91.01,605.22,5.0,Cash,Store C (Bangalore),EMP027,298.85,49.38,CLEAN,0
10311,2024-06-15,1510,P001,Clothing,1,1637.24,1555.38,5.0,Cash,Online,ONLINE,667.66,42.93,CLEAN,0
10312,2024-05-20,1251,P135,Food,7,790.07,5253.97,5.0,Debit Card,Store A (Mumbai),EMP033,1900.44,36.17,CLEAN,0
10313,2024-04-25,1349,P180,Food,2,361.99,687.78,5.0,Debit Card,Online,ONLINE,264.0,38.39,CLEAN,0
10314,2024-04-08,110,P070,Food,8,161.26,1161.07,10.0,UPI,Online,ONLINE,577.58,49.75,CLEAN,0
10315,2024-04-27,283,P382,Electronics,2,5627.79,10692.8,5.0,Cash,Online,ONLINE,4491.66,42.01,CLEAN,0
10316,2024-01-03,625,P273,Books,3,1333.67,3400.86,15.0,Debit Card,Store B (Delhi),EMP015,1216.3,35.76,CLEAN,0
10317,2024-05-28,1058,P003,Clothing,3,1768.06,4773.76,10.0,UPI,Online,ONLINE,2267.89,47.51,CLEAN,0
10318,2024-05-16,2112,P282,Food,7,685.9,4561.23,5.0,Debit Card,Store B (Delhi),EMP049,2506.98,54.96,CLEAN,0
10319,2024-03-09,1781,P391,Home & Garden,3,6905.17,20715.51,0.0,Credit Card,Online,ONLINE,6470.55,31.24,CLEAN,0
10320,2024-05-18,2220,P315,Clothing,3,2549.9,7267.22,5.0,Debit Card,Store A (Mumbai),EMP028,3917.7,53.91,CLEAN,0
10321,2024-06-10,870,P350,Clothing,1,4223.29,4223.29,0.0,Cash,Store C (Bangalore),EMP038,1280.18,30.31,CLEAN,0
10322,2024-03-11,1591,P147,Books,4,1110.49,4219.86,5.0,UPI,Store C (Bangalore),EMP022,2299.15,54.48,CLEAN,0
10323,2024-02-27,206,P331,Books,3,160.52,481.56,0.0,Credit Card,Store B (Delhi),EMP034,174.93,36.33,CLEAN,0
10324,2024-04-19,360,P297,Clothing,4,3540.57,14162.28,0.0,Net Banking,Online,ONLINE,4273.64,30.18,CLEAN,0
10325,2024-02-17,988,P390,Home & Garden,4,2580.46,10321.84,0.0,Net Banking,Online,ONLINE,5375.88,52.08,CLEAN,0
10326,2024-03-07,904,P157,Clothing,1,1593.66,1434.29,10.0,Debit Card,Store A (Mumbai),EMP024,811.4,56.57,CLEAN,0
10327,2024-03-07,920,P399,Home & Garden,3,7455.42,21247.95,5.0,Net Banking,Store C (Bangalore),EMP035,9031.65,42.51,CLEAN,0
10328,2024-05-26,153,P228,Electronics,2,24193.36,43548.05,10.0,Credit Card,Store A (Mumbai),EMP019,19387.91,44.52,CLEAN,0
10329,2024-03-23,1959,P132,Clothing,3,824.3,2349.25,5.0,Net Banking,Online,ONLINE,775.14,33.0,CLEAN,0
10330,2024-06-07,132,P047,Electronics,1,37027.89,37027.89,0.0,Net Banking,Store B (Delhi),EMP043,17058.49,46.07,CLEAN,0
10331,2024-04-07,2160,P051,Books,2,1793.92,3408.45,5.0,Net Banking,Store C (Bangalore),EMP007,1548.6,45.43,CLEAN,0
10332,2024-01-02,2219,P229,Electronics,2,15859.59,31719.18,0.0,UPI,Store B (Delhi),EMP041,12527.88,39.5,CLEAN,0
10333,2024-06-05,2108,P111,Home & Garden,4,4138.71,14899.36,10.0,Debit Card,Store B (Delhi),EMP032,5786.28,38.84,CLEAN,0
10334,2024-02-07,2321,P141,Food,6,326.4,1664.64,15.0,UPI,Store A (Mumbai),EMP029,979.81,58.86,CLEAN,0
10335,2024-02-24,94,P162,Books,2,1718.81,3437.62,0.0,Cash,Store C (Bangalore),EMP006,1286.6,37.43,CLEAN,0
10336,2024-06-05,2371,P341,Home & Garden,4,7087.98,25516.73,10.0,Debit Card,Online,ONLINE,8382.24,32.85,CLEAN,0
10337,2024-03-08,81,P247,Books,1,1833.34,1558.34,15.0,Credit Card,Store B (Delhi),EMP028,924.68,59.34,CLEAN,0
10338,2024-01-22,310,P323,Clothing,2,3746.51,6743.72,10.0,Net Banking,Online,ONLINE,2220.82,32.93,CLEAN,0
10339,2024-03-10,80,P299,Electronics,2,63587.29,120815.85,5.0,UPI,Store C (Bangalore),EMP024,53003.06,43.87,CLEAN,1
10340,2024-04-16,1390,P009,Clothing,1,696.53,696.53,0.0,Debit Card,Store A (Mumbai),EMP042,369.64,53.07,CLEAN,0
10341,2024-03-21,1752,P210,Books,4,896.89,3587.56,0.0,Debit Card,Store C (Bangalore),EMP013,2039.0,56.84,CLEAN,0
10342,2024-06-10,2390,P012,Food,4,751.99,2707.16,10.0,Debit Card,Store C (Bangalore),EMP006,1445.76,53.4,CLEAN,0
10343,2024-02-22,1707,P318,Electronics,1,113521.61,96493.37,15.0,Debit Card,Store B (Delhi),EMP032,53546.29,55.49,CLEAN,1
10344,2024-03-07,310,P345,Electronics,2,88717.18,168562.64,5.0,Cash,Store A (Mumbai),EMP024,80840.4,47.96,CLEAN,1
10345,2024-03-31,2029,P182,Electronics,2,80382.25,160764.5,0.0,Net Banking,Store C (Bangalore),EMP002,72088.0,44.84,CLEAN,1
10346,2024-03-30,2106,P090,Food,4,127.85,485.83,5.0,Net Banking,Store C (Bangalore),EMP010,246.89,50.82,CLEAN,0
10347,2024-05-13,1437,P106,Home & Garden,4,6413.2,21804.88,15.0,UPI,Store A (Mumbai),EMP048,7396.05,33.92,CLEAN,0
10348,2024-03-15,1808,P094,Clothing,3,4537.63,13612.89,0.0,Net Banking,Store C (Bangalore),EMP001,5569.68,40.91,CLEAN,0
10349,2024-03-08,593,P253,Clothing,2,399.4,599.1,25.0,Credit Card,Store A (Mumbai),EMP040,336.12,56.1,CLEAN,0
10350,2024-05-04,1617,P206,Clothing,2,3652.98,7305.96,0.0,Debit Card,Store B (Delhi),EMP009,2343.28,32.07,CLEAN,0
10351,2024-04-10,171,P381,Home & Garden,4,427.5,1624.5,5.0,Credit Card,Online,ONLINE,775.05,47.71,CLEAN,0
10352,2024-03-31,1299,P275,Books,2,1681.37,3362.74,0.0,Debit Card,Store A (Mumbai),EMP010,1302.02,38.72,CLEAN,0
10353,2024-04-15,1146,P297,Clothing,3,3540.57,10621.71,0.0,UPI,Online,ONLINE,3205.23,30.18,CLEAN,0
10354,2024-02-15,1218,P377,Books,2,890.41,1691.78,5.0,UPI,Store C (Bangalore),EMP013,834.04,49.3,CLEAN,0
10355,2024-03-24,1354,P268,Books,1,1605.44,1605.44,0.0,Cash,Store A (Mumbai),EMP033,518.96,32.33,CLEAN,0
10356,2024-06-08,1451,P271,Books,4,1935.13,7740.52,0.0,Debit Card,Store C (Bangalore),EMP045,3996.68,51.63,CLEAN,0
10357,2024-05-25,405,P080,Clothing,1,1777.53,1688.65,5.0,Debit Card,Online,ONLINE,615.75,36.46,CLEAN,0
10358,2024-03-01,26,P376,Electronics,2,145203.17,290406.34,0.0,Net Banking,Online,ONLINE,148143.12,51.01,CLEAN,1
10359,2024-06-23,1627,P180,Food,7,361.99,2280.54,10.0,Credit Card,Store B (Delhi),EMP006,875.39,38.39,CLEAN,0
10360,2024-01-03,101,P389,Home & Garden,3,6583.3,19749.9,0.0,Cash,Online,ONLINE,8610.9,43.6,CLEAN,0
10361,2024-01-24,788,P032,Books,1,1610.92,1610.92,0.0,Credit Card,Store A (Mumbai),EMP004,506.74,31.46,CLEAN,0
10362,2024-06-01,244,P032,Books,2,1610.92,3060.75,5.0,Credit Card,Store A (Mumbai),EMP048,962.81,31.46,CLEAN,0
10363,2024-03-04,2262,P099,Clothing,3,1365.28,3481.46,15.0,UPI,Online,ONLINE,1772.35,50.91,CLEAN,0
10364,2024-05-19,188,P053,Electronics,1,129624.85,129624.85,0.0,Cash,Store C (Bangalore),EMP034,65877.64,50.82,CLEAN,1
10365,2024-04-17,2110,P166,Home & Garden,3,332.79,998.37,0.0,UPI,Store B (Delhi),EMP033,500.1,50.09,CLEAN,0
10366,2024-05-26,1,P400,Food,3,471.08,1413.24,0.0,Net Banking,Online,ONLINE,759.03,53.71,CLEAN,0
10367,2024-01-31,1952,P301,Clothing,4,3865.59,13916.12,10.0,UPI,Store A (Mumbai),EMP020,8130.49,58.42,CLEAN,0
10368,2024-04-09,2074,P270,Books,4,1676.82,6707.28,0.0,Cash,Store C (Bangalore),EMP021,2857.16,42.6,CLEAN,0
10369,2024-06-22,1008,P125,Books,2,1377.54,2479.57,10.0,UPI,Store B (Delhi),EMP011,1484.5,59.87,CLEAN,0
10370,2024-04-20,1199,P363,Books,1,1367.13,1367.13,0.0,Net Banking,Store B (Delhi),EMP009,816.08,59.69,CLEAN,0
10371,2024-05-27,1429,P363,Books,1,1367.13,1298.77,5.0,Debit Card,Store A (Mumbai),EMP016,775.28,59.69,CLEAN,0
10372,2024-01-10,1875,P094,Clothing,2,4537.63,9075.26,0.0,Credit Card,Online,ONLINE,3713.12,40.91,CLEAN,0
10373,2024-04-25,702,P330,Home & Garden,1,2925.68,2779.4,5.0,Debit Card,Online,ONLINE,1021.67,36.76,CLEAN,0
10374,2024-03-02,1658,P232,Electronics,1,132894.69,126249.96,5.0,Credit Card,Store C (Bangalore),EMP042,54552.19,43.21,CLEAN,1
10375,2024-06-30,158,P148,Food,8,91.01,728.08,0.0,Cash,Online,ONLINE,359.52,49.38,CLEAN,0
10376,2024-01-30,1230,P054,Home & Garden,4,1383.24,5256.31,5.0,UPI,Store C (Bangalore),EMP024,2278.25,43.34,CLEAN,0
10377,2024-02-13,1936,P387,Electronics,2,99478.17,179060.71,10.0,Net Banking,Store B (Delhi),EMP024,53722.69,30.0,CLEAN,1
10378,2024-03-21,538,P395,Food,7,38.58,270.06,0.0,Unknown,Store A (Mumbai),EMP049,107.24,39.71,CLEAN,0
10379,2024-06-16,2217,P299,Electronics,1,63587.29,63587.29,0.0,Net Banking,Store A (Mumbai),EMP035,27896.35,43.87,CLEAN,0
10380,2024-04-08,1482,P119,Clothing,3,2079.48,296326.0,5.0,UPI,Store C (Bangalore),EMP005,2438.6,41.15,CLEAN,1
10381,2024-01-13,366,P140,Electronics,1,48191.25,43372.12,10.0,Cash,Online,ONLINE,21975.88,50.67,CLEAN,0
10382,2024-02-01,2156,P346,Clothing,3,3154.11,8989.21,5.0,Net Banking,Store A (Mumbai),EMP026,4071.82,45.3,CLEAN,0
10383,2024-01-09,1298,P332,Books,1,1703.62,1533.26,10.0,Credit Card,Store A (Mumbai),EMP030,812.41,52.99,CLEAN,0
10384,2024-02-18,1390,P307,Home & Garden,6,5033.85,30203.1,0.0,Net Banking,Store C (Bangalore),EMP023,18103.5,59.94,CLEAN,0
10385,2024-03-14,1750,P046,Food,8,128.94,979.94,5.0,Cash,Store C (Bangalore),EMP049,477.43,48.72,CLEAN,0
10386,2024-03-17,2409,P215,Clothing,1,2946.5,2946.5,0.0,Net Banking,Online,ONLINE,1211.45,41.11,CLEAN,0
10387,2024-03-19,836,P102,Electronics,2,62486.48,124972.96,0.0,UPI,Store A (Mumbai),EMP013,63127.1,50.51,CLEAN,1
10388,2024-04-29,196,P034,Books,3,564.59,1693.77,0.0,Cash,Store B (Delhi),EMP048,740.19,43.7,CLEAN,0
